,Team_1_Name,Team_2_Name,Team_1_pitcher_name,Team_2_pitcher_name,Team_1_Lineup,Team_2_Lineup,Team_1_Score,Team_2_Score,Win_team,Team_1_pitcher_WHIP,Team_1_pitcher_piAn,Team_1_pitcher_piHom,Team_1_pitcher_sam,Team_1_pitcher_ball,Team_1_pitcher_ja,Team_1_pitcher_war,Team_2_pitcher_WHIP,Team_2_pitcher_piAn,Team_2_pitcher_piHom,Team_2_pitcher_sam,Team_2_pitcher_ball,Team_2_pitcher_ja,Team_2_pitcher_war,Team_1_hitter_hit,Team_1_hitter_homrun,Team_1_hitter_sam,Team_1_hitter_ball,Team_1_hitter_deg,Team_1_hitter_ta,Team_1_hitter_chul,Team_1_hitter_do,Team_1_hitter_war,Team_1_hitter_ops,Team_2_hitter_hit,Team_2_hitter_homrun,Team_2_hitter_sam,Team_2_hitter_ball,Team_2_hitter_deg,Team_2_hitter_ta,Team_2_hitter_chul,Team_2_hitter_do,Team_2_hitter_war,Team_2_hitter_ops
10,KT,NC,이대은,이재학,김민혁 유한준 강백호 로하스 박경수 윤석민 황재균 장성우 오승택 ,이상호 권희동 박석민 베탄코트 양의지 모창민 노진혁 지석훈 김성욱 ,8,9,1,1.49,0.2276214833759591,0.02557544757033248,0.686046511627907,0.4534883720930232,4.1860465116279055,0.67,1.36,0.2375,0.010714285714285714,0.7043343653250774,0.3328173374613003,3.8312693498452015,1.75,0.2843333333333333,0.024977918983236005,0.1853503101532453,0.007300494662407493,0.12497343837501666,0.13603169146109234,0.28859834399720785,0.49095471521942113,0.49095471521942113,0.49095471521942113,0.26977777777777784,0.03024151269001968,0.19111433294939634,0.01896101440989321,0.12929676537141632,0.13364778199872007,0.27965626746812433,0.4746031746031746,1.8511111111111112,0.7604444444444445
11,삼성,롯데,헤일리,톰슨,박해민 김헌곤 구자욱 러프 김동엽 강민호 이학주 최영진 손주인 ,민병헌 손아섭 전준우 이대호 채태인 한동희 아수아헤 김준태 신본기 ,2,7,1,1.47,0.2461139896373057,0.012953367875647671,0.963302752293578,0.3899082568807339,5.779816513761468,-0.0,1.23,0.20224719101123595,0.0149812734082397,0.9646302250803858,0.3697749196141479,4.77491961414791,0.83,0.2501111111111111,0.02654863071489332,0.18933825036188026,0.013688307150951644,0.11625764974379653,0.1247575951178978,0.2564084381008611,0.5554218581100301,0.5554218581100301,0.5554218581100301,0.2563333333333333,0.01920556326048673,0.19347166488877393,0.012119513502164624,0.12390321199525395,0.12046363713219882,0.2635031100024553,0.4649122807017544,1.472222222222222,0.6975555555555556
12,한화,KIA,김재영,임기영,정근우 양성우 송광민 호잉 김태균 이성열 정은원 하주석 최재훈 ,김선빈 해즐베이커 안치홍 최형우 김주찬 이명기 나지완 김민식 최원준 ,13,7,0,2.04,0.3414634146341464,0.024390243902439025,0.4938271604938272,0.3703703703703704,13.333333333333336,-0.51,1.77,0.2977777777777777,0.031111111111111117,0.7676348547717842,0.3941908713692946,5.788381742738589,0.08,0.24929787765293387,0.018650279659359406,0.2083064937678419,0.01237245556873472,inf,0.11311982344266787,0.2563579051181003,0.6630262143217449,0.6630262143217449,0.6630262143217449,0.2441111111111111,0.019038204304913677,0.2057493212648482,0.015543341602957101,0.11756886172217208,0.11887796606325535,0.25500247434143164,0.5462962962962963,1.2977777777777777,0.6797777777777777
13,LG,SK,임찬규,다익손,이형종 오지환 김현수 조셉 채은성 박용택 양종민 유강남 정주현 ,노수광 한유섬 최정 로맥 이재원 김강민 정의윤 최항 김성현 ,6,3,0,1.47,0.21428571428571427,0.025510204081632654,0.8163265306122449,0.5215419501133787,5.0,0.14,1.37,0.2526964560862866,0.023112480739599383,0.7847082494969819,0.2682763246143528,4.346076458752515,2.07,0.26122222222222224,0.021218087090450213,0.20345485807328506,0.014413702477628397,0.10976747292451446,0.13000575324474622,0.26915015654758234,0.4559433621933622,0.4559433621933622,0.4559433621933622,0.25268211701665044,0.023688717257934824,0.18973344119330304,0.016048700964068054,inf,0.1288736841909454,0.26255678357825424,0.6316536976606264,1.9533333333333331,0.6966318343643482
14,키움,두산,최원태,후랭코프,이정후 김하성 박병호 샌즈 서건창 송성문 임병욱 주효상 김규민 ,허경민 페르난데스 박건우 김재환 오재일 오재원 김재호 박세혁 정수빈 ,2,7,1,1.28,0.2477477477477477,0.007507507507507507,0.6683640992998091,0.22915340547422025,3.3800127307447485,3.07,1.19,0.2222222222222222,0.010101010101010102,0.9479077711357814,0.2561912894961572,3.6122971818958165,2.58,0.2725555555555556,0.02258988644604508,0.20093563808650716,0.0128374207044557,0.15431136642681537,0.14983161124654168,0.2804627244916124,0.5065065065065064,0.5065065065065064,0.5065065065065064,0.27811111111111114,0.018715629938729477,0.16244078368679196,0.01401715162610216,0.15619318761507273,0.14329299852416963,0.2859103679484723,0.6724673202614379,3.0644444444444443,0.7593333333333333
15,KT,NC,김민,김영규,황재균 유한준 강백호 로하스 박경수 장성우 윤석민 송민섭 고명성 ,이상호 노진혁 권희동 양의지 모창민 이원재 강진성 지석훈 김성욱 ,1,4,1,1.59,0.2596439169139466,0.02373887240356083,0.6058588548601864,0.4327563249001332,4.973368841544609,0.58,1.7,0.2671009771986971,0.02280130293159609,0.6959152798789713,0.4689863842662633,5.310136157337368,0.21,0.2711867665418228,0.02355415063608831,0.20373584522161442,0.009391428267740193,inf,0.130491595118576,0.27635623805555276,0.328913388525349,0.328913388525349,0.328913388525349,0.26888888888888896,0.02576172512648404,0.18521223553273486,0.019725894598153684,0.12763945516405206,0.1265969151647776,0.2791805864746555,0.4931216931216931,1.4666666666666668,0.7372222222222222
16,삼성,롯데,최충연,장시환,박해민 김상수 구자욱 러프 김헌곤 김동엽 강민호 이학주 최영진 ,민병헌 손아섭 전준우 이대호 채태인 전병우 아수아헤 나종덕 신본기 ,23,4,0,2.24,0.2268041237113402,0.010309278350515464,1.1325966850828728,1.0497237569060769,7.458563535911603,-1.04,1.64,0.2578947368421053,0.021052631578947368,0.8713029576338929,0.4636290967226219,4.9640287769784175,1.2,0.25866666666666666,0.024151485844630168,0.1837398065913935,0.017249560712205205,0.1271328756727859,0.11944251991034946,0.2684718121274254,0.6526440803322524,0.6526440803322524,0.6526440803322524,0.24099999999999996,0.019819010932757935,0.23230490989848956,0.013197864580515702,0.11579847624345935,0.11282284125610882,0.24876780583833616,0.35380116959064334,1.322222222222222,0.6566666666666667
17,한화,KIA,김성훈,윌랜드,양성우 송광민 호잉 김태균 이성열 하주석 정은원 최재훈 장진혁 ,김선빈 해즐베이커 안치홍 최형우 김주찬 이명기 나지완 김민식 최원준 ,4,9,1,1.75,0.2307692307692308,0.02884615384615385,1.176470588235294,0.6787330316742081,4.886877828054297,0.16,1.52,0.2630853994490358,0.02341597796143251,0.8303030303030303,0.3575757575757576,4.745454545454545,1.68,0.2466312109862672,0.017799643911010056,0.21716049131016682,0.012531631419847996,inf,0.10955173756411268,0.25399833708186365,0.6748970595259234,0.6748970595259234,0.6748970595259234,0.2441111111111111,0.019038204304913677,0.2057493212648482,0.015543341602957101,0.11756886172217208,0.11887796606325535,0.25500247434143164,0.5462962962962963,1.2977777777777777,0.6797777777777777
18,LG,SK,배재준,박종훈,이형종 오지환 김현수 조셉 채은성 박용택 양종민 유강남 정주현 ,노수광 한유섬 최정 로맥 이재원 김강민 정의윤 최항 강승호 ,1,2,1,1.52,0.21631205673758866,0.010638297872340424,0.7096774193548387,0.532258064516129,5.225806451612904,-0.35,1.5,0.2441679626749612,0.01866251944012442,0.6944444444444444,0.4097222222222222,3.875,2.08,0.26122222222222224,0.021218087090450213,0.20345485807328506,0.014413702477628397,0.10976747292451446,0.13000575324474622,0.26915015654758234,0.4559433621933622,0.4559433621933622,0.4559433621933622,0.24245989479442823,0.029125898751454344,0.22980005168244874,0.015527052555095698,inf,0.13425067548342964,0.25195535646306566,0.548320364327293,1.8777777777777775,0.6856318343643482
19,키움,두산,이승호,유희관,이정후 김하성 박병호 샌즈 서건창 장영석 송성문 이지영 임병욱 ,허경민 페르난데스 박건우 김재환 오재일 오재원 김재호 박세혁 김대한 ,2,3,1,1.51,0.25140712945590993,0.01876172607879925,0.6710310965630114,0.41734860883797054,4.4926350245499185,0.76,1.28,0.2471098265895953,0.011560693641618495,0.3853100541842264,0.2528597230583985,3.2510535821794098,3.52,0.28077777777777774,0.023539935783191194,0.1731814960387055,0.013884341106214814,0.15297672855157682,0.1512502936997069,0.2889625516310954,0.562062062062062,0.562062062062062,0.562062062062062,0.26407565543071165,0.019668569850642983,0.17617298504956513,0.013503163506399305,inf,0.13948699033378908,0.27160600459696627,0.6129586733059278,2.8366666666666664,0.7246224719101124
20,키움,두산,안우진,이영하,이정후 서건창 박병호 샌즈 김하성 송성문 허정협 임병욱 이지영 ,허경민 페르난데스 박건우 김재환 오재일 오재원 김재호 박세혁 정수빈 ,5,4,0,1.51,0.24556962025316456,0.020253164556962026,0.9080590238365496,0.4086265607264473,5.209988649262202,-0.02,1.28,0.2138728323699422,0.00722543352601156,0.5518087063151441,0.3740036787247088,3.641937461679951,3.01,0.27944444444444444,0.021449135305293937,0.18122844241582264,0.012830155991308635,0.14563257225106377,0.145803670606025,0.28688310141744455,0.562062062062062,0.562062062062062,0.562062062062062,0.27811111111111114,0.018715629938729477,0.16244078368679196,0.01401715162610216,0.15619318761507273,0.14329299852416963,0.2859103679484723,0.6724673202614379,3.0644444444444443,0.7593333333333333
21,LG,SK,차우찬,문승원,이형종 오지환 김현수 조셉 채은성 박용택 양종민 정상호 정주현 ,김강민 한유섬 최정 로맥 이재원 정의윤 강승호 최항 노수광 ,1,3,1,1.43,0.2479452054794521,0.021917808219178082,0.7376561570493754,0.3509815585960738,4.1225461035098165,1.43,1.13,0.22184300341296928,0.03924914675767918,0.6875,0.22916666666666666,3.875,2.87,0.24044444444444446,0.01696503020581438,0.23258386746545234,0.010958093758861786,0.10270119612139555,0.12624002579480825,0.24600200839943417,0.4559433621933622,0.4559433621933622,0.4559433621933622,0.24245989479442823,0.029125898751454344,0.22980005168244874,0.015527052555095698,inf,0.13425067548342964,0.25195535646306566,0.548320364327293,1.8777777777777775,0.6856318343643483
22,한화,KIA,박주홍,김기훈,정근우 김민하 송광민 호잉 김태균 이성열 최재훈 하주석 정은원 ,김선빈 나지완 안치홍 최형우 김주찬 이명기 해즐베이커 김민식 최원준 ,4,6,1,1.96,0.2712765957446808,0.0425531914893617,0.7086614173228346,0.6299212598425197,8.031496062992126,-0.99,1.63,0.17391304347826084,0.029891304347826088,0.6194690265486726,0.8217446270543616,5.5752212389380515,-0.08,0.25907565543071165,0.019494350621077426,0.2186071473626132,0.015039122235401388,inf,0.11996202699075376,0.26775391651411173,0.6312801825757132,0.6312801825757132,0.6312801825757132,0.2441111111111111,0.019038204304913677,0.2057493212648482,0.015543341602957101,0.11756886172217211,0.11887796606325535,0.2550024743414316,0.5462962962962963,1.2977777777777775,0.6797777777777778
23,삼성,롯데,최채흥,윤성빈,김상수 박한이 구자욱 러프 김헌곤 강민호 김동엽 이학주 최영진 ,민병헌 손아섭 전준우 이대호 오윤석 한동희 아수아헤 안중열 신본기 ,12,7,0,1.53,0.2656903765690377,0.02092050209205021,0.8380414312617702,0.3389830508474576,4.830508474576272,0.32,9.0,0.0,0.0,0.0,30.0,270.0,-0.23,0.2606666666666666,0.0260565529670886,0.19125918367598796,0.016810386359987373,0.12208830541082431,0.1293002036810767,0.2703379089935222,0.5666225749559082,0.5666225749559082,0.5666225749559082,0.2565555555555556,0.01807403744303864,0.19211806391089212,0.01101991037132984,0.12391269985257554,0.10612036882626762,0.26268766243970365,0.4649122807017544,1.3977777777777776,0.685888888888889
24,KT,NC,배제성,박진우,황재균 유한준 강백호 로하스 박경수 장성우 윤석민 오승택 심우준 ,이상호 김태진 권희동 양의지 모창민 이원재 지석훈 박헌욱 노진혁 ,2,6,1,1.43,0.2340425531914893,0.010638297872340424,0.6935975609756098,0.426829268292683,3.772865853658537,2.3,1.18,0.2322033898305085,0.015254237288135594,0.6562054208273895,0.20684736091298148,3.1455064194008564,3.86,0.2841111111111111,0.025830433902247086,0.19012939414486896,0.005905858310634713,0.12410506838598104,0.13635854982775183,0.2867820032166528,0.5133312584292976,0.5133312584292976,0.5133312584292976,0.26185343320848936,0.022424836398260515,0.18434389481975658,0.01527736913331515,inf,0.11706505260413141,0.26914450420226943,0.4611729590202136,1.4322222222222225,0.7037335830212235
25,롯데,LG,레일리,윌슨,민병헌 손아섭 전준우 이대호 채태인 한동희 아수아헤 김준태 신본기 ,이형종 정주현 김현수 조셉 채은성 유강남 이천웅 양종민 오지환 ,1,2,1,1.41,0.24146649810366624,0.012642225031605562,0.7734806629834254,0.35911602209944754,3.8784530386740332,4.1,1.16,0.22411533420707733,0.009174311926605505,0.7405405405405405,0.23243243243243245,2.918918918918919,3.39,0.2563333333333333,0.01920556326048673,0.19347166488877393,0.012119513502164624,0.12390321199525395,0.12046363713219882,0.2635031100024553,0.4649122807017544,0.4649122807017544,0.4649122807017544,0.2641111111111111,0.021055286927650043,0.20304785766628464,0.015431203495129414,0.11684928000632154,0.12723815047714346,0.27244575984318564,0.4478788460643299,2.308888888888889,0.7055555555555557
26,SK,키움,김광현,브리검,노수광 한유섬 김강민 로맥 이재원 최정 정의윤 최항 김성현 ,이정후 서건창 박병호 샌즈 김하성 송성문 허정협 임병욱 주효상 ,5,2,0,1.24,0.2519083969465649,0.01653944020356234,0.9468700683850604,0.1998947922146239,2.5092056812204104,6.38,1.23,0.22122571001494767,0.007473841554559044,0.8222643896268185,0.290955091714105,2.9601518026565468,3.67,0.25268211701665044,0.023688717257934824,0.18973344119330304,0.01604870096406805,inf,0.1288736841909454,0.26255678357825424,0.6316536976606264,0.6316536976606264,0.6316536976606264,0.2711111111111111,0.021088384944543577,0.19794735568646005,0.012469405630558275,0.14269681069461257,0.15089149465936633,0.2788310427906733,0.46946946946946944,2.9066666666666667,0.7478888888888888
27,KIA,KT,양현종,쿠에바스,최원준 나지완 안치홍 최형우 김주찬 이명기 해즐베이커 김민식 황윤호 ,박경수 유한준 강백호 로하스 윤석민 황재균 장성우 오승택 심우준 ,3,6,1,1.07,0.22571819425444603,0.008207934336525308,0.8849077090119436,0.17915309446254074,2.2964169381107493,7.41,1.17,0.2013157894736842,0.02368421052631579,0.7336956521739131,0.3423913043478261,3.619565217391304,3.58,0.2451111111111111,0.019095522983007394,0.20925722436418379,0.015261333706736007,0.11018850873082492,0.11572773151522459,0.25593437398300867,0.5401234567901234,0.5401234567901234,0.5401234567901234,0.2841111111111111,0.025830433902247086,0.19012939414486893,0.005905858310634712,0.12410506838598107,0.13635854982775183,0.2867820032166528,0.5133312584292976,2.6011111111111114,0.7545555555555555
28,NC,한화,버틀러,서폴드,이상호 김태진 권희동 모창민 이원재 지석훈 박헌욱 정범모 손시헌 ,정근우 정은원 송광민 호잉 김태균 이성열 김민하 최재훈 오선진 ,0,9,1,1.44,0.2392638036809816,0.018404907975460124,0.6693989071038251,0.3825136612021858,4.795081967213116,0.07,1.27,0.2358024691358025,0.009876543209876543,0.702758979698074,0.2811035918792296,3.5137948984903686,4.18,0.24785343320848943,0.0197777743642253,0.20714710622450055,0.01448052159317259,inf,0.1033041505290531,0.25327619474781765,0.49027348812074273,0.49027348812074273,0.49027348812074273,0.2685555555555556,0.01939175084521834,0.21016595129084528,0.016875861677855566,0.12579968435090028,0.12339010623177679,0.2781845915259101,0.6922412623562049,1.7855555555555556,0.7155555555555556
29,두산,삼성,린드블럼,맥과이어,허경민 페르난데스 박건우 김재환 오재일 오재원 김재호 박세혁 정수빈 ,박해민 박한이 구자욱 러프 김헌곤 강민호 이원석 이학주 김상수 ,3,2,0,1.0,0.21345407503234154,0.01681759379042691,0.9732234809474768,0.14933058702368693,2.502574665293512,6.83,1.65,0.232421875,0.025390625,0.8920606601248885,0.5887600356824264,5.057983942908118,0.75,0.27811111111111114,0.018715629938729477,0.16244078368679196,0.01401715162610216,0.15619318761507273,0.14329299852416963,0.2859103679484723,0.6724673202614379,0.6724673202614379,0.6724673202614379,0.2627777777777778,0.026866901773017,0.18221349762144137,0.017474963691150973,0.12713427129675456,0.1372418905616037,0.2729385002598272,0.5637551914433635,1.97,0.743
30,롯데,LG,김원중,켈리,민병헌 손아섭 전준우 이대호 채태인 한동희 아수아헤 김준태 신본기 ,이천웅 오지환 김현수 조셉 채은성 박용택 양종민 유강남 정주현 ,7,1,0,1.7,0.2618556701030928,0.026804123711340205,0.910871694417238,0.4603330068560235,5.729676787463273,-0.35,1.14,0.21954484605087016,0.009370816599732264,0.6996113270405331,0.2276513048306497,2.5485841199333703,3.97,0.2563333333333333,0.01920556326048673,0.19347166488877393,0.012119513502164624,0.12390321199525395,0.12046363713219882,0.2635031100024553,0.4649122807017544,0.4649122807017544,0.4649122807017544,0.2636666666666667,0.01817772605486244,0.19945770610477273,0.012779387000830821,0.11282531846446024,0.12306731909867485,0.2701930599160671,0.47060611879160263,2.014444444444445,0.6926666666666667
31,SK,키움,산체스,요키시,노수광 한유섬 김강민 로맥 이재원 최정 정의윤 나주환 김성현 ,이정후 서건창 김하성 박병호 샌즈 임병욱 송성문 김혜성 이지영 ,1,3,1,1.17,0.22503725782414308,0.002980625931445604,0.8969696969696971,0.2545454545454545,2.6181818181818186,5.91,1.13,0.2225201072386059,0.012064343163538872,0.7785753727222529,0.21535063500828272,3.130866924351188,4.21,0.25201545034998385,0.025170198739416307,0.1954027325318857,0.0157804011682092,inf,0.1265017584594396,0.2614441988449799,0.5575796235865522,0.5575796235865522,0.5575796235865522,0.28400000000000003,0.02144913530529394,0.17732189895552664,0.011834738667290907,0.15892984518322514,0.14294888884657794,0.2902674732616543,0.6586804195499849,3.2444444444444445,0.7682222222222221
32,KIA,KT,터너,알칸타라,이명기 해즐베이커 안치홍 최형우 김주찬 나지완 최원준 김민식 황윤호 ,박경수 유한준 강백호 로하스 윤석민 황재균 장성우 오승택 심우준 ,2,6,1,1.55,0.2507002801120448,0.01680672268907563,0.7903331156107121,0.3788373612018289,5.5258001306335744,-0.46,1.25,0.2610497237569061,0.02071823204419889,0.5807200929152149,0.15679442508710806,4.024390243902439,2.74,0.2451111111111111,0.019095522983007394,0.2092572243641838,0.015261333706736007,0.11018850873082492,0.11572773151522459,0.25593437398300867,0.5401234567901234,0.5401234567901234,0.5401234567901234,0.2841111111111111,0.025830433902247086,0.19012939414486893,0.005905858310634712,0.12410506838598107,0.13635854982775183,0.2867820032166528,0.5133312584292976,2.6011111111111114,0.7545555555555555
